Artist,Songs,Popularity,Link,Genre,Genres
VenarK Oficial,0,0,/venark-oficial/,Hip Hop,R&B; Rap; Hip Hop
Verbo Agressivo,4,0,/verbo-agressivo/,Rock,Hip Hop; Rap; Rock; Reggae; Classic Rock
Vida Tribunal,1,0,/vida-tribunal/,Hip Hop,Instrumental; Rap; Hip Hop
Vinicius RP,1,0,/vinicius-rp/,Hip Hop,Black Music; Rap; Hip Hop
Wallacy Gabriel,1,0,/wallacy-gabriel/,Pop,Hip Hop; Electronica; Pop
Wibe,5,0.6,/wibe/,Pop,R&B; Hip Hop; Pop
will.i.am,84,0.9,/will-i-am/,Hip Hop,Electronica; R&B; Hip Hop; Dance; Pop; Black Music; Tecnopop; Funk Carioca; Fado; World Music; Soul Music; Sertanejo; Axé
Willow Smith,57,0.4,/willow-smith/,Hip Hop,Pop; Dance; Hip Hop; Black Music; Rap; R&B; Electronica; Tecnopop; Axé; Pop/Rock; Forró; Power-Pop; Infantil; Hard Rock; Rock; Jazz; Indie; Funk Carioca; MPB; Rock Alternativo; J-Pop/J-Rock; Gospel/Religioso; Pop/Punk; Grunge; Romântico; Disco; Gótico; Folk; Heavy Metal; World Music; Punk Rock; Sertanejo; Samba; Blues; Country; House; Soul Music; Trip-Hop; Funk
Winners Gang,1,0,/winners-gang/,Hip Hop,Rap; R&B; Hip Hop
A-Teens,61,0.1,/a-teens/,Hip Hop,Pop; Black Music; Hip Hop; Infantil; Pop/Punk; Dance; Electronica
Ádrian DelFenty,1,0,/adrian-delfenty/,Pop,R&B; Dance; Pop
Alphabeat,34,0,/alphabeat/,Pop,Indie; Dance; Pop; Disco
Álvaro,3,0,/alvaro/,Pop,Rap; R&B; Pop
Ana Carolina,166,14.5,/ana-carolina/,Pop,Romântico; MPB; Pop; Instrumental; Trilha Sonora; Bossa Nova; Axé; Forró; Clássico; Funk; Funk Carioca; Gospel/Religioso; Pagode; Samba; R&B; Músicas Gaúchas; Piano Rock; Pop/Rock; Rock Alternativo; Electronica; Velha Guarda; Dance; Blues; Country; Black Music; Hip Hop; Rock
Anderson Negrine,1,0,/anderson-negrine/,Pop,Sertanejo; Industrial; Pop
Anitta,104,40.1,/anitta/,Funk Carioca,Pop; Dance; Funk Carioca; Axé; Electro Swing; Sertanejo; Funk; House; Electronica; Hip Hop; Black Music; Romântico; R&B; Gospel/Religioso; Pagode; Infantil; Bossa Nova; Rock; Disco; Forró; Gótico; Samba; Clássico; Hard Rock; World Music; Reggae; Pop/Rock; Trilha Sonora; Rap; Heavy Metal; Reggaeton; Power-Pop; Country; MPB; Fado; Hardcore; Blues; Chillout; Tropical House; Rock Alternativo; Instrumental; Kizomba; Classic Rock; J-Pop/J-Rock; Samba Enredo; Folk; Pop/Punk; New Age; Tecnopop; Metal; New Wave; Pós-Punk; Rockabilly; Emocore; Velha Guarda; Jovem Guarda
Ashley Tisdale,90,15.9,/ashley-tisdale/,Pop,Pop/Rock; Dance; Pop; Power-Pop; Tecnopop; Romântico; Trilha Sonora; Rock; Electronica; Disco; Axé; Hip Hop; Black Music; Pop/Punk; Infantil; R&B; Rock Alternativo; Country; Funk; World Music; Rockabilly; Emocore; Punk Rock; Clássico; J-Pop/J-Rock; Jazz; Trip-Hop; K-Pop/K-Rock; House; Ska; Folk; New Age; Hard Rock; Soul Music; Funk Carioca; Surf Music; Forró; Blues; Progressivo; Heavy Metal; Gospel/Religioso
Babi Martinez,3,0,/babi-martinez/,Pop,Indie; Dance; Pop
Bárbara Dias,18,4.2,/barbara-dias/,Pop,Romântico; MPB; Pop
Bee Gees,553,10.4,/bee-gees/,Pop,Soft Rock; Disco; Pop; Romântico; Dance; Pop/Rock; Rock; Clássico; Blues; Axé; Country; Forró; Classic Rock; Chillout; Gospel/Religioso; Industrial; Trilha Sonora; Gótico; Funk; Indie; New Wave; Rockabilly; R&B; Grunge; Electronica; Velha Guarda; J-Pop/J-Rock; Samba Enredo
Benny Benassi,65,0.5,/benny-benassi/,Pop,House; Electronica; Pop; Dance; Tecnopop
Big Time Rush,89,0.7,/big-time-rush/,Pop,Trilha Sonora; Pop/Rock; Pop; Hard Rock; Rock Alternativo; Black Music; Blues; R&B; Pop/Punk; Funk; Infantil; Clássico; Punk Rock; Disco; Forró; Jazz; Rap; Dance; K-Pop/K-Rock; Gospel/Religioso; House; Soft Rock; Gótico; Sertanejo; Samba; Post-Rock; Emocore; Romântico; Industrial; Funk Carioca; Grunge; Chillout; Jovem Guarda; Folk; Trip-Hop; Hardcore; Bossa Nova; Pós-Punk; MPB; Tecnopop; Pagode; Electro Swing; Hip Hop; Electronica; Axé; Surf Music; Piano Rock; Velha Guarda; Soul Music; Heavy Metal; Rockabilly; Country
Br'oz,31,0.3,/broz/,Hip Hop,Pop; Romântico; Hip Hop; J-Pop/J-Rock; Black Music; Blues; Dance; Axé; House; Funk Carioca; Electronica; Pagode; MPB; Reggae; Samba; Funk; Pop/Rock
Bruni.B,1,0,/bruni-b/,Pop,Pop/Rock; R&B; Pop
Bruno Oliveira,44,0,/bruno-oliveira/,Pop,Pop/Rock; Sertanejo; Pop
Bryan Haller,2,0,/bryan-haller/,Pop,Dance; Pop/Rock; Pop
Carol Souza,1,0,/carol-souza/,Sertanejo,Pop; MPB; Sertanejo
Carole King,144,0.6,/carole-king/,Pop,Soft Rock; Pop/Rock; Pop; Folk; Jazz
Cartho,13,0,/cartho/,Pop,Dance; Electronica; Pop
Cassie,69,0.2,/cassie/,Hip Hop,Pop; R&B; Hip Hop; Black Music; Dance; Electronica; Tecnopop; J-Pop/J-Rock; Clássico; Funk Carioca; Rap; MPB; Axé; Pop/Rock
Chay Suede,32,0.1,/chay-suede/,Pop,MPB; Pop/Rock; Pop; Romântico; Trilha Sonora; Rock; Dance; World Music; Axé; Funk; Folk; Hip Hop; Punk Rock; J-Pop/J-Rock; Funk Carioca; Blues; Clássico; Bossa Nova; Hard Rock; Black Music; Gospel/Religioso; Reggaeton; Electronica; Country; Reggae; Velha Guarda; Disco; Pop/Punk; Infantil; Soul Music; K-Pop/K-Rock; New Wave; Hardcore; Power-Pop; Emocore; Trip-Hop; Gótico; Rock Alternativo; Sertanejo; Jovem Guarda; Tecnopop; Indie; Jazz; Forró
Christina Perri,65,39.4,/christina-perri/,Pop,Romântico; Pop/Rock; Pop; Trilha Sonora; Piano Rock; Rock; Indie; Electronica; Funk; MPB; Black Music; Funk Carioca; Axé; Sertanejo; Tecnopop; House; Infantil; Gospel/Religioso; Hard Rock; Dance; Blues; Country
Corbin Bleu,34,0,/corbin-bleu/,Hip Hop,Pop; R&B; Hip Hop; Black Music; Dance; Electronica; Pop/Rock; World Music; Rap; Heavy Metal; Hard Rock; Axé; J-Pop/J-Rock; Funk; Country
Cymia Telleria,11,0,/cymia-telleria/,Hip Hop,Infantil; Pop; Hip Hop
D. Limma,1,0,/d-limma/,Pop,Pop
Danorte,0,0,/danorte/,Funk Carioca,Pagode; Pop; Funk Carioca
Deco Goes,9,0,/deco-goes/,Pop,World Music; Black Music; Pop
Dhioni,2,0,/dhioni/,Pop,MPB; Dance; Pop
Diogo Martins,3,0,/diogo-martins/,Pop,Funk Carioca; MPB; Pop
Edu Gueda,21,0.1,/edu-gueda/,Sertanejo,Pop; Funk Carioca; Sertanejo
Eduardo Leveck,61,0,/eduardo-leveck/,Pop,World Music; R&B; Pop
Eric Henrique,1,0,/eric-henrique/,Pop,Pop/Rock; Gospel/Religioso; Pop
Eric Strada,14,0,/eric-strada/,Sertanejo,Pop; Country; Sertanejo
Fabio Blänc,17,0,/fabio-blanc/,Pop,Dance; Chillout; Pop
Fábio Sina,1,0,/fabio-sina/,Pop,R&B; Funk Carioca; Pop
FERRI,8,0,/ferri/,Sertanejo,Romântico; Pop; Sertanejo
Flávia Felicio,7,0,/flavia-felicio/,Pop,Indie; MPB; Pop
Fotos,10,0,/fotos/,Hip Hop,Pop; Sertanejo; Hip Hop; Black Music; Rock; Reggae; Forró; Pop/Punk; Folk; Pagode; Emocore; Rap
Gabi Caroline,2,0,/gabi-caroline/,Pop,Sertanejo; Folk; Pop
Gabriel Albuquerque,6,0,/gabriel-albuquerque/,Pop,Dance; Rap; Pop
Gang 90 & as Absurdetes,17,0,/gang-90-absurdetes/,Rock,Rock
Genesis,202,2.1,/genesis/,Rock,Progressivo; Pop; Rock; Pop/Rock; Black Music; Folk; Electronica; Clássico; Power-Pop; Rock Alternativo; Forró; K-Pop/K-Rock
Girlicious,53,0,/girlicious/,Hip Hop,Pop; R&B; Hip Hop; Black Music; Dance; House; Electro Swing; Electronica; Infantil; Funk Carioca
Gláucia Ramos,13,0,/glaucia-ramos/,Pop,Dance; Pop/Rock; Pop
Glee,691,8,/glee/,Pop,Trilha Sonora; Pop/Rock; Pop; Hip Hop; Rock; R&B; Dance; Romântico; Black Music; Funk; Country; Funk Carioca; Disco; Blues; Hard Rock; Gótico; J-Pop/J-Rock; Pop/Punk; Clássico; Gospel/Religioso; Tecnopop; Velha Guarda; World Music; Indie; Folk; Power-Pop; Soul Music; Pagode; Instrumental; Hardcore; Sertanejo; Forró; Reggae; Grunge; Rap; Axé; Rock Alternativo; Piano Rock; Trip-Hop; Punk Rock; Surf Music; Infantil; MPB; Classic Rock; Electronica; Chillout; K-Pop/K-Rock; Pós-Punk; Heavy Metal; Samba Enredo; Regional; Reggaeton; Psicodelia; Rockabilly; New Age; Soft Rock; Emocore; Jovem Guarda
Guga Oliveira,15,0,/guga-oliveira/,Pop,R&B; Sertanejo; Pop; House; Electro Swing; Funk Carioca
Guilherme Mattar,4,0,/guilherme-mattar/,Pop,MPB; Folk; Pop
Iurih,2,0,/iurih/,Pop,Reggaeton; Electronica; Pop
Jakson Silva,10,0,/jakson-silva/,Pop,Pop/Rock; Gospel/Religioso; Pop
Janet Jackson,235,2.1,/janet-jackson/,Hip Hop,Pop; R&B; Hip Hop; Dance; Black Music; Funk; Soul Music; Romântico; Forró; Rock; Electronica
Jeferson Montez,9,0,/jeferson-montez/,Pop,Pop/Rock; Electronica; Pop
Jennifer Hudson,75,1.1,/jennifer-hudson/,Pop,R&B; Black Music; Pop; Soul Music; Blues; Jazz; New Age; Gospel/Religioso
Jessie J,127,26.3,/jessie-j/,Pop,Dance; Pop/Rock; Pop; Electronica; R&B; Romântico; Trilha Sonora; World Music; Hip Hop; Soul Music; Black Music; Axé; J-Pop/J-Rock; Funk; Rap; Tecnopop; Power-Pop; Hard Rock; Gótico; Gospel/Religioso; Rock; House; Jazz; Chillout; K-Pop/K-Rock; Funk Carioca; Reggae; New Age; Psicodelia; Trance; Industrial; Samba; Bossa Nova; Rock Alternativo; Infantil; Clássico; Trip-Hop; Pop/Punk; Emocore; Indie; Blues; Disco; Jovem Guarda; Forró
Jherry,4,0,/jherry/,Pop,Funk Carioca; Dance; Pop
João Callaça,13,0,/joao-callaca/,Pop,Soul Music; Black Music; Pop
Joe Amaurot,4,0,/joe-amaurot/,Pop,Electronica; Indie; Pop
Joni Mitchell,221,0.3,/joni-mitchell/,Pop,Folk; Jazz; Pop; Rock; Indie; Axé; Romântico
Juan Marcus e Vinícius,44,0.3,/juan-marcus-e-vinicius/,Sertanejo,Pop; World Music; Sertanejo
Junior Caetano,1,0,/junior-caetano/,Pop,Electronica; Dance; Pop
Karina Martins,16,0,/karina-martins/,Pop,Romântico; Pop/Rock; Pop
Kelly Clarkson,213,7.7,/kelly-clarkson/,Pop,Pop/Rock; Romântico; Pop; Rock Alternativo; Trilha Sonora; Soul Music; Rock; Dance; Electronica; House; Funk; Black Music; Country; Funk Carioca; Power-Pop; Gospel/Religioso; R&B; Electro Swing; Forró; Piano Rock; Pop/Punk; World Music; Hard Rock; Tecnopop; New Age; Heavy Metal; Emocore; Gótico; Pagode; Bossa Nova; Clássico; Blues; Axé
Leona Lewis,108,2.3,/leona-lewis/,Pop,R&B; Pop/Rock; Pop; Romântico; Black Music; Trilha Sonora; Soul Music; Clássico
Loko Loko,1,0,/loko-loko/,Sertanejo,Pop; Reggaeton; Sertanejo
Luan Santana,187,17.2,/luan-santana/,Pop,Romântico; Sertanejo; Pop; Country; Funk Carioca; Black Music; Axé; Electro Swing; House; Funk; Instrumental; Gospel/Religioso; Forró; Electronica; Reggae; Dance; Hip Hop; Pagode; Trilha Sonora; Tecnopop; Bossa Nova; Samba Enredo; Hard Rock; Clássico; Blues; Jazz; Velha Guarda; Rock; Chillout; R&B; World Music; Heavy Metal; Disco; Emocore; Pop/Rock; Infantil; Gótico; Tropical House; Classic Rock; Kizomba; Fado; Músicas Gaúchas; Grunge; Reggaeton; Rap; Trance; MPB; Power-Pop; Punk Rock; Folk; Indie; J-Pop/J-Rock; Samba; Jovem Guarda
Lucas Angelo,1,0,/lucas-angelo/,Funk Carioca,Reggaeton; Pop; Funk Carioca
Lusca,2,0,/lusca/,Pop,Electronica; Pop/Punk; Pop
Marcella,2,0,/marcella/,Pop,Indie; Chillout; Pop
Mariana Bell,1,0,/mariana-bell/,Pop,Pop/Rock; Folk; Pop
Mavericky,3,0,/mavericky/,Sertanejo,Reggaeton; Pop; Sertanejo
Mc Didizin,1,0,/mc-didizin/,Funk Carioca,Pop; Funk; Funk Carioca
MC Savannah,1,0,/mc-savannah/,Funk Carioca,Dance; Pop; Funk Carioca
Melanie C,139,0.3,/melanie-c/,Rock,Pop; Pop/Rock; Rock; Rock Alternativo; Indie
Miau Grupo,3,0,/miau-grupo/,Pop,K-Pop/K-Rock; World Music; Pop
Mike,1,0,/mike/,Pop,Funk Carioca; Rap; Pop
Mitchel Musso,44,0,/mitchel-musso/,Rock,Pop/Rock; Pop; Rock; Dance; Romântico; Rock Alternativo; Hip Hop; Pop/Punk; Axé; Black Music; Gótico; Hard Rock; J-Pop/J-Rock; World Music; Electronica; Disco; Blues; Funk; Funk Carioca; Hardcore; Punk Rock; Power-Pop; Emocore; Trilha Sonora; Rap
Mýa,176,0,/ma/,Hip Hop,Hip Hop
Nanda Santos,1,0,/nanda-santos/,Pop,MPB; Gospel/Religioso; Pop
Nina Joory,1,0,/nina-joory/,Pop,Funk Carioca; Dance; Pop
Nonato Costa,11,0.1,/nonato-costa/,Pop,Romântico; Sertanejo; Pop
Pamela,131,1.3,/pamela/,Pop,Romântico; Gospel/Religioso; Pop; Trilha Sonora; Instrumental; Clássico; Infantil; Axé; Black Music; Sertanejo; Post-Rock; Rock; Funk; Grunge; Blues; J-Pop/J-Rock; Bossa Nova; Piano Rock; Rap; Gótico; World Music; Pagode; Dance; MPB
Paula Fernandes,215,10.4,/paula-fernandes/,Pop,Sertanejo; Country; Pop; Romântico; Regional; Trilha Sonora; Funk Carioca; House; Funk; Dance; Axé; MPB; Electro Swing; Black Music; Gospel/Religioso; Bossa Nova; Pop/Rock; Electronica; R&B; Hard Rock; Disco; Blues; Forró; Rap; Rock; Kizomba; Ska; Samba; Emocore; Instrumental; Folk; J-Pop/J-Rock; Infantil; World Music; Clássico; Hip Hop; Classic Rock; Fado; K-Pop/K-Rock; Gótico; Soul Music; Surf Music; Reggae; Trance; Grunge; Heavy Metal; Jazz; Jovem Guarda; Velha Guarda; Pagode
"Paulinho, Cancioneiro",24,0,/paulinho-cancioneiro-11/,Sertanejo,Sertanejo
Pink,168,38.1,/pink/,Rock,Pop/Rock; Pop; Rock; Pop/Punk; Rock Alternativo; Dance; Punk Rock; Romântico; Power-Pop; R&B; Chillout; World Music; Indie; Hip Hop; K-Pop/K-Rock; Electronica; Classic Rock; New Wave; Metal; Piano Rock; Tecnopop; Post-Rock; Gospel/Religioso; Soft Rock; Infantil; Black Music; Folk; Rap; J-Pop/J-Rock; Progressivo; Axé; Country; Sertanejo
Popular e Sertanejo,3,0,/popular-e-sertanejo/,Sertanejo,Pop; MPB; Sertanejo
Prud Rey,1,0,/prud-rey/,Funk Carioca,World Music; Pop; Funk Carioca
PSY,43,1.4,/psy/,Pop,Dance; K-Pop/K-Rock; Pop; Electronica; Tecnopop; World Music; Power-Pop; Disco; Funk Carioca; Black Music; Pop/Rock; R&B; Forró; Axé; Electro Swing; Indie; Infantil; Samba; Clássico; Punk Rock; Trance; Heavy Metal; Gótico; Hip Hop; Funk
Quase Anjos/Casi Angeles,96,0,/casi-angeles/,Pop,Pop
Rafa Novaes,1,0,/rafa-novaes/,Sertanejo,Forró; Pop; Sertanejo
Rafael Esteffans,1,0,/rafael-esteffans/,Pop,Dance; Reggaeton; Pop
Raphaella,4,0,/raphaella/,Pop,Funk Carioca; Rap; Pop
RBD,151,9.8,/rbd/,Pop,Pop/Rock; Romântico; Pop; Trilha Sonora; World Music; Instrumental; Black Music; Forró; Funk Carioca; Hard Rock; Rock; Funk; Pop/Punk; Electronica; R&B; Dance; Tecnopop; Gótico; J-Pop/J-Rock; Blues; Emocore; Sertanejo; Jazz; Hip Hop; Infantil; Axé; Power-Pop; Gospel/Religioso; Clássico; Reggaeton; Disco; Hardcore; Samba; Country; Jovem Guarda; Heavy Metal; Rockabilly; Soul Music; Reggae; MPB; Punk Rock; House; Rap; Folk; Velha Guarda; Ska; Rock Alternativo; Trip-Hop; K-Pop/K-Rock; Psicodelia; Surf Music; Bossa Nova; Grunge; Piano Rock; Trance; New Age; Samba Enredo; Progressivo; Indie
Rodrigo e Thayane,7,0,/rodrigo-e-thayane/,Sertanejo,World Music; Pop; Sertanejo
Ronalt,11,0,/ronalt/,Pop,MPB; Pop/Rock; Pop
Roupa Nova,249,12.8,/roupa-nova/,Pop,MPB; Romântico; Pop; Trilha Sonora; Pop/Rock; Clássico; Jovem Guarda; Rock; Axé; Sertanejo; Dance; Gospel/Religioso; Black Music; Bossa Nova; Pagode; Velha Guarda; Instrumental; Forró; Jazz; Blues; Folk; Gótico; Funk; Hip Hop; Rock Alternativo; Samba Enredo; Funk Carioca; Emocore; Hard Rock; J-Pop/J-Rock; Grunge; Indie; Músicas Gaúchas; Soft Rock; Country; Reggae; Pop/Punk; Heavy Metal; World Music; Rap; Progressivo; New Wave; Ska; New Age; Electronica; Infantil; Disco; Samba
Sandy & Junior,201,14,/sandy-junior/,Pop,Pop
Six Pack,34,0,/six-pack/,Rock,Pop; Pop/Rock; Rock; Trilha Sonora; Romântico; Power-Pop; Piano Rock; World Music
Supertramp,106,2.1,/supertramp/,Rock,Progressivo; Pop; Rock; Pop/Rock; Clássico
t.A.T.u.,77,0.7,/t-a-t-u/,Pop,Pop
Taio Cruz,76,1,/taio-cruz/,Pop,Electronica; Dance; Pop; Black Music; Hip Hop; Tecnopop; Funk Carioca; Sertanejo; R&B; Romântico; Gospel/Religioso; House; Grunge; Funk; Axé
Tears For Fears,91,4.4,/tears-for-fears/,Rock,Pop; Pop/Rock; Rock; Romântico; New Wave; Psicodelia; Pós-Punk; Soft Rock; Jazz; Rock Alternativo; House; Grunge; New Age; Classic Rock; Piano Rock; Axé; Gospel/Religioso; Hard Rock; Gótico
Teffy Angel,1,0,/teffy-angel/,Pop,Reggaeton; Funk; Pop
Thaeme,22,0,/thaeme-marioto/,Sertanejo,Sertanejo
Thalía,268,2.5,/thalia/,Pop,Dance; Romântico; Pop; Pop/Rock; World Music; Hip Hop; R&B; Black Music; Axé; Funk; Disco; Pop/Punk; Reggaeton; Electronica; Country; Clássico; Trilha Sonora; Regional; J-Pop/J-Rock; Jazz; Infantil; Reggae; Forró; Gospel/Religioso; Grunge; Gótico; Bossa Nova; Sertanejo; Trip-Hop; Rock Alternativo; Power-Pop; Funk Carioca; Emocore; Blues; Soft Rock; Folk; Pagode; Velha Guarda; Rock; Ska
The Asteroids Galaxy Tour,30,0,/the-asteroids-galaxy-tour/,Pop,Indie; Psicodelia; Pop; Dance; Rock Alternativo; Soul Music; Rock; Pop/Punk; Jazz; Axé; Regional; Forró; Piano Rock; House; Blues; Pop/Rock; World Music; Power-Pop; Soft Rock; Tecnopop; Emocore
The Human League,91,0,/human-league/,Pop,Pop
The Mamas And The Papas,63,0,/mamas-papas/,Rock,Rock
The Ronettes,14,0.2,/the-ronettes/,Rock,Pop; Clássico; Rock; Pop/Rock; Rockabilly; Blues; Funk; Axé; Soul Music; Country
The Ting Tings,31,0.1,/the-ting-tings/,Pop,Indie; Pop/Rock; Pop; Electronica; Dance; Tecnopop; Rock Alternativo; Disco; Trilha Sonora; Chillout; Rock; J-Pop/J-Rock; Emocore; Reggae; New Wave; Pop/Punk
Thiago Motta,112,0.1,/thiago-motta/,Pop,Pop/Rock; MPB; Pop
Tina Turner,147,3.2,/tina-turner/,Rock,Pop; Soul Music; Rock; Pop/Rock; Romântico; R&B; Dance; Black Music; Blues; Clássico; Funk; Country; Axé; Disco; Reggaeton; Classic Rock; Rock Alternativo; Jazz
Tove Lo,65,4.3,/tove-lo/,Pop,Indie; Electronica; Pop; Romântico; Dance; Tecnopop; House; World Music; Electro Swing; Power-Pop; Chillout; Rock Alternativo; Pop/Rock; Axé; Pop/Punk; Industrial; Infantil; Soft Rock; Reggaeton; R&B; Blues; Disco; Funk; Black Music; Grunge; Emocore; Gótico; Psicodelia; Folk; Jazz; Trance; New Age
Trio Bravana,19,0.1,/trio-bravana/,Funk Carioca,Sertanejo; Pop; Funk Carioca; House; Electro Swing; Funk; J-Pop/J-Rock
US5,42,0.1,/us5/,Hip Hop,Pop; Dance; Hip Hop; Romântico; World Music; R&B
Valdo Oliveira,2,0,/valdo-oliveira/,Pop,R&B; Blues; Pop
Vanessa da Mata,109,5,/vanessa-da-mata/,Pop,Romântico; MPB; Pop; Trilha Sonora; Reggae; Psicodelia; Músicas Gaúchas; Fado; Indie; Funk Carioca; R&B; Gótico; Sertanejo; Blues; Soul Music; Axé; Dance; Pagode; Surf Music; Bossa Nova; Funk
Vanilly Vipper,1,0,/vanilly-vipper/,Pop,Electronica; Black Music; Pop
Vocal AlvA,13,0,/vocal-alva/,Pop,Rock Alternativo; Gospel/Religioso; Pop
Vremya I Steklo,5,0,/vremya-i-steklo/,Pop,Electronica; Dance; Pop
Walk The Moon,46,0.6,/walk-the-moon/,Pop,Pop/Rock; Indie; Pop; Rock Alternativo; Rock; Electronica; Axé; Folk; Funk; Soft Rock; Gospel/Religioso; Blues; Power-Pop; New Wave; Dance; Disco; Rap; Hard Rock; Funk Carioca; Forró
Wanessa Camargo,152,1.7,/wanessa-camargo/,Pop,Dance; Romântico; Pop; Electronica; Pop/Rock; Tecnopop; Trilha Sonora; Hip Hop; Axé; Sertanejo; Funk; Black Music; Power-Pop; Rock; R&B; House; Funk Carioca; World Music; Jazz; Country; Infantil; Disco; Reggaeton; Hard Rock; J-Pop/J-Rock; Emocore; Forró; Folk; Fado; Rock Alternativo; Velha Guarda; Progressivo; Regional; Rap; Pop/Punk; Blues; Bossa Nova; Gótico; Gospel/Religioso; Pagode
Welker,3,0,/welker/,Pop,Romântico; R&B; Pop
Werick Silva,1,0,/werick-silva/,Pop,World Music; Samba; Pop
Wesley Ignacio,14,0,/wesley-ignacio/,Pop,Dance; Electronica; Pop
Will Castle,5,0,/will-castle/,Pop,Pop/Rock; Soft Rock; Pop
Wilson Simoninha,50,0.1,/wilson-simoninha/,Samba,Pop; MPB; Samba; Soul Music; Funk; Romântico; Axé; World Music; Infantil
Ayla,9,0,/ayla/,Sertanejo,Forró; Country; Sertanejo
Bruninho e Davi,80,1.4,/bruninho-e-davi/,Funk Carioca,Sertanejo; Romântico; Funk Carioca; House; Electro Swing; Funk; Country; Pop; Forró; Black Music; Axé; Hip Hop; Tecnopop; Pop/Rock; Indie; Samba; Electronica; Gospel/Religioso
Brunna Izi,1,0,/brunna-izi/,Sertanejo,Country; Romântico; Sertanejo
Bruno Pena e Christiano,10,0,/bruno-pena-e-christiano/,Sertanejo,Forró; Romântico; Sertanejo
Carlos Viera,2,0,/carlos-viera/,Sertanejo,Romântico; Instrumental; Sertanejo
Cleber e Cauan,73,2.2,/cleber-e-cauan/,Funk Carioca,Sertanejo; Infantil; Funk Carioca; Pop; Bossa Nova; Axé
D'Lucca e Gabriel,12,0,/dlucca-e-gabriel/,Funk Carioca,Sertanejo; House; Funk Carioca; Axé; Electro Swing; Black Music; Romântico
Daniel e Cristiano,1,0,/daniel-e-cristiano/,Sertanejo,Regional; Romântico; Sertanejo
Daniel Lorena,15,0,/daniel-lorena/,Sertanejo,Forró; Country; Sertanejo
De Simone,1,0,/de-simone/,Sertanejo,Axé; Forró; Sertanejo
Dinho e Gustavo,2,0,/dinho-e-gustavo/,Sertanejo,Country; Romântico; Sertanejo
Dudu Di Valença & Rodrigo,48,0,/dudu-di-valenca-e-rodrigo/,Hip Hop,Hip Hop
Evandro e Agnaldo,38,0,/evandro-e-agnaldo/,Funk Carioca,Sertanejo; House; Funk Carioca; Black Music
Gabriel Gava,85,0.5,/gabriel-gava/,Funk Carioca,Sertanejo; Forró; Funk Carioca; Electronica; Funk; House; Pop; Axé; Electro Swing; Rock; Infantil; Hip Hop; Tecnopop; Rap; Gospel/Religioso; Samba Enredo
Gabryell Moraes,5,0,/gabryell-moraes/,Sertanejo,Romântico; Forró; Sertanejo
George Henrique e Rodrigo,70,1.8,/george-henrique-e-rodrigo/,Funk Carioca,Sertanejo; Romântico; Funk Carioca; House; Axé; Pop; Trilha Sonora; Funk
Guilherme e Renan,1,0,/guilherme-e-renan/,Sertanejo,MPB; Country; Sertanejo
Henrique Linhares,6,0,/henrique-linhares/,Sertanejo,Country; Folk; Sertanejo
Heytor Vianna,0,0,/heytor-vianna/,Pop,Sertanejo; Funk Carioca; Pop; House; Axé; Black Music
Jeann & Julio,91,0,/jeann-julio/,Funk Carioca,Funk Carioca
Jeferson Santos,1,0,/jeferson-santos/,Sertanejo,Axé; Country; Sertanejo
Job e Juliano,4,0,/job-e-juliano/,Sertanejo,Forró; Romântico; Sertanejo
José Nunes,195,0.1,/jose-nunes/,Sertanejo,Gospel/Religioso; MPB; Sertanejo
Lanna e Juliana,1,0,/lanna-e-juliana/,Sertanejo,Romântico; Forró; Sertanejo
Lucas Bettar,3,0,/lucas-bettar/,Sertanejo,Country; World Music; Sertanejo
Lucas e Felipe,31,0.1,/lucas-e-felipe/,Pop,Sertanejo; Romântico; Pop; Dance; Funk Carioca; Axé
Lucas Pavani,5,0.1,/lucas-pavani/,Sertanejo,Forró; Romântico; Sertanejo
Lucca Oliveira,12,0,/lucca-oliveira/,Sertanejo,Forró; Axé; Sertanejo
Ludmila Ferber,229,4.3,/ludmila-ferber/,Sertanejo,Gospel/Religioso; Country; Sertanejo; Clássico; Romântico; Infantil; MPB; Axé; Reggae; Classic Rock; Fado; Gótico; Jazz; Trilha Sonora; Bossa Nova; Dance
Luiz Henrique & Fernando,43,0,/luiz-henrique-e-fernando/,Funk Carioca,Funk Carioca
Marcos e Fernando,141,0.7,/marcos-e-fernando/,Funk Carioca,Sertanejo; Romântico; Funk Carioca; Pop; House; Pop/Rock; Electronica; Electro Swing; Black Music; Reggae; Regional; Axé
Naiara Azevedo,95,3.4,/naiara-azevedo/,Sertanejo,Romântico; Country; Sertanejo; Rock
Noah Netto,2,0,/noah-netto/,Sertanejo,Forró; Axé; Sertanejo
Paulo Souza e Gabryel,1,0,/paulo-souza-e-gabryel/,Sertanejo,World Music; Romântico; Sertanejo
Pedro Henrique e Fernando,38,0.1,/pedro-henrique-e-fernando/,Funk Carioca,Sertanejo; House; Funk Carioca; Pop; Country; Black Music; Axé
Rangel Costa,1,0,/rangel-costa/,Sertanejo,Country; Romântico; Sertanejo
Suellen Lima,135,1.7,/suellen-lima/,Sertanejo,Gospel/Religioso; Romântico; Sertanejo; Instrumental; Clássico; Forró; Country; Infantil; Pop; Axé
Thássio Oliveira,14,0,/thassio-oliveira/,Pop,Gospel/Religioso; Sertanejo; Pop
Théo Oliveira,4,0,/theo-oliveira/,Sertanejo,MPB; Romântico; Sertanejo
